audio,fold,MFCC,target
102102-3-0-0.wav,4,"[-445.45743, 119.93448, -41.60141, 9.5111, -21.145794, 12.998726, -24.835024, 15.590753, -11.091159, 2.2649226, 1.9641062, 2.5079377, 2.0655396]",dog_bark
107653-9-0-12.wav,4,"[-418.99783, 126.25159, -43.495014, 15.288496, -22.864326, 6.8561883, 2.5377433, 11.558848, -14.147795, 8.819282, 13.447424, 5.368861, -1.8877]",street_music
107653-9-0-14.wav,4,"[-405.40063, 114.97552, -45.625412, 19.058344, -19.00446, 13.270335, 8.794276, 10.972312, -16.555914, 6.000205, 8.846582, 3.8908803, -0.19142243]",street_music
107653-9-0-18.wav,4,"[-362.88275, 123.19622, -50.022545, 23.845562, -33.639786, 16.202541, 2.5812576, 16.289562, -11.016847, 13.862399, 9.864912, 1.4297084, -1.9240512]",street_music
107653-9-0-3.wav,4,"[-356.98608, 149.69737, -58.395645, 17.024263, -11.698614, 7.4425316, 3.4736717, 9.080421, -13.175033, 10.876577, 11.307623, 0.21336041, -4.1996837]",street_music
107653-9-0-5.wav,4,"[-371.91177, 138.7509, -60.33186, 17.015654, -11.327032, 7.8336616, 2.6038518, 8.365897, -15.210244, 11.282434, 13.795457, -3.0719333, -8.711531]",street_music
107653-9-0-7.wav,4,"[-396.64374, 132.30826, -49.53347, 9.499727, -22.931158, 10.117554, 4.6618867, 13.638522, -9.644656, 10.999252, 8.283147, -1.8821547, -6.4916453]",street_music
109711-3-1-0.wav,4,"[-470.62427, 84.23449, -20.147371, -28.368937, -30.033916, -6.8121376, -13.946727, -14.729955, -19.453974, -9.079781, -7.6674905, -9.154473, -8.41641]",dog_bark
109711-3-2-4.wav,4,"[-375.54456, 134.905, -18.822187, -43.15554, -45.66265, -15.630058, -23.037546, -26.537327, -29.272076, -16.001062, -12.75992, -14.221112, -11.863275]",dog_bark
109711-3-2-6.wav,4,"[-386.8595, 127.59588, -18.796747, -38.251324, -41.043617, -10.364035, -23.800512, -21.76038, -25.126467, -16.310286, -14.151418, -14.517988, -11.467919]",dog_bark
110621-7-0-0.wav,4,"[-103.822495, 125.50328, -17.084042, 67.21017, -23.79353, 25.189623, -3.527043, 11.300835, -5.943463, 14.423115, -6.6897545, 2.4869754, 2.6864831]",jackhammer
110621-7-0-1.wav,4,"[-95.095085, 119.316986, -15.855262, 77.13889, -19.611248, 30.251188, -3.4027224, 12.270038, -7.0479274, 16.263083, -7.171606, 1.7555746, 1.8005787]",jackhammer
110621-7-0-2.wav,4,"[-102.477234, 120.024254, -14.3688545, 78.52676, -15.980378, 31.690998, -2.4336815, 12.134281, -5.691849, 16.812681, -7.544304, 2.3131564, 2.3802109]",jackhammer
