audio,fold,MFCC,target
101848-9-0-0.wav,7,"[-269.49118, 172.94499, 0.078418165, 15.525914, -4.1097474, 25.261068, -5.1065364, 4.93795, -6.1385226, 11.922579, 6.0634227, -3.753774, -0.5543178]",street_music
101848-9-0-1.wav,7,"[-272.15372, 174.03372, -0.27759188, 15.326946, -4.505092, 25.072016, -3.6320324, 4.6527705, -4.1023707, 12.759128, 4.5130477, -2.809496, -1.5786893]",street_music
101848-9-0-2.wav,7,"[-268.0606, 166.39278, 0.16307709, 17.380564, -5.4112597, 23.130854, -1.0331827, 3.9429653, -3.451479, 13.655916, 1.6257704, -6.2150145, -3.221806]",street_music
101848-9-0-3.wav,7,"[-273.2527, 172.01988, 3.0934231, 15.570087, -4.0708933, 23.28015, -0.8562702, 7.1296515, -5.451827, 10.403386, -1.8885088, -6.3607087, -2.327955]",street_music
101848-9-0-8.wav,7,"[-287.26044, 177.7182, 1.8595417, 18.106937, -6.3027215, 23.18909, -3.0039806, 5.5848503, -11.838245, 9.486823, 2.345724, -2.7716575, -0.17131782]",street_music
101848-9-0-9.wav,7,"[-279.4785, 170.54999, 0.62349826, 19.396713, -5.702834, 23.740858, -3.5543506, 3.7268126, -11.091468, 12.279223, 1.9845456, 0.29403695, 1.6009372]",street_music
102853-8-0-0.wav,7,"[-262.90384, 166.66423, -28.382092, -11.16204, -18.499382, -10.144157, -0.63697004, 11.78691, 18.208708, 6.9008207, -5.014502, -8.582324, -1.9070596]",siren
102853-8-0-1.wav,7,"[-260.16766, 164.36737, -31.758444, -13.861603, -19.96968, -6.3476405, 2.2467697, 12.197632, 15.093705, 4.52643, -6.644373, -8.805619, -0.98839104]",siren
102853-8-0-2.wav,7,"[-264.09906, 161.6008, -25.797333, -11.364345, -22.740341, -3.732603, 4.9624166, 11.108278, 14.230899, 5.427471, -5.7346582, -7.8903294, -1.0321367]",siren
102853-8-0-3.wav,7,"[-267.48566, 150.54701, -22.964144, -6.502775, -24.746815, 1.9413536, 8.356491, 13.08914, 13.771848, 3.2015681, -6.934512, -6.8860126, 2.4021342]",siren
102853-8-0-4.wav,7,"[-251.61572, 134.04932, -17.297821, -1.5747268, -27.532246, 8.035278, 4.5939903, 14.6017885, 13.498664, 2.5055828, -2.1165175, -8.916024, 4.1750426]",siren
102853-8-0-5.wav,7,"[-242.15625, 138.07806, -18.831404, 0.945125, -26.228716, 5.433811, -0.46025124, 10.681818, 11.179569, 3.3915567, 1.7973597, -7.3618145, 1.9448628]",siren
102853-8-0-6.wav,7,"[-243.5813, 154.13863, -27.468824, 6.625191, -19.58898, 3.1465786, 3.9079576, 6.878156, 5.8216267, 2.0962617, 2.7661476, -1.5742947, 3.769004]",siren
102853-8-1-0.wav,7,"[-257.07385, 168.79672, -23.527302, -2.7329128, -23.518097, -7.749441, 8.132111, 1.8503429, 4.873164, 9.48819, 5.0591726, -7.6317816, -11.606609]",siren
104625-4-0-15.wav,7,"[-142.02495, 122.68573, -47.328262, 35.544556, -16.468567, 9.708563, -15.609998, 16.068266, -3.373237, 6.521965, -1.9707255, 1.2050741, -0.19235893]",drilling
104625-4-0-21.wav,7,"[-156.77744, 128.39201, -67.31119, 40.612595, -16.684126, 10.679359, -16.328308, 10.002698, -3.40609, 4.472007, -5.8607407, -2.1699855, -5.318066]",drilling
104625-4-0-27.wav,7,"[-164.16011, 122.91977, -72.39037, 38.518593, -16.710485, 10.316835, -15.028826, 8.397174, -5.9709477, 5.133699, -9.674315, -2.474466, -1.2600552]",drilling
104625-4-0-29.wav,7,"[-137.41272, 115.890274, -52.28626, 40.21235, -14.758582, 12.145084, -15.974445, 11.10335, -9.838406, 6.518515, -3.1878793, -2.2084162, 0.1879832]",drilling
