audio,fold,MFCC,target
100648-1-0-0.wav,10,"[-655.63037109375, 26.675382614135742, -5.427074432373047, 6.228635311126709, -7.7756171226501465, 4.292517185211182, -6.0927300453186035, -1.4532219171524048, -3.7541751861572266, 0.4100743532180786, -1.7133647203445435, -1.7892687320709229, -1.121759295463562]",car_horn
100648-1-1-0.wav,10,"[-610.5716552734375, 41.714542388916016, -12.256382942199707, 9.491058349609375, -9.076921463012695, 4.2679548263549805, -11.375086784362793, 1.2676442861557007, -4.053491592407227, -1.25492525100708, -3.6666171550750732, 0.149043470621109, -2.3104841709136963]",car_horn
100648-1-2-0.wav,10,"[-673.0702514648438, 14.966279029846191, -5.603433132171631, 4.910556793212891, -2.490561008453369, 1.2800098657608032, -3.6749675273895264, 0.7492967844009399, -1.3143479824066162, -1.0925226211547852, -1.492408275604248, 0.12249433249235153, -0.7782227396965027]",car_horn
100648-1-3-0.wav,10,"[-594.2867431640625, 68.19464111328125, -26.365346908569336, 21.963417053222656, -13.796723365783691, 11.079890251159668, -16.02069854736328, 3.0419766902923584, -4.544587135314941, -2.768826484680176, -7.644665718078613, 0.7631080746650696, -1.5356554985046387]",car_horn
100648-1-4-0.wav,10,"[-331.34674072265625, 46.702388763427734, -18.304622650146484, 14.983345031738281, -7.457651138305664, 9.514107704162598, -12.486316680908203, -6.703523635864258, -0.40550386905670166, -2.694028377532959, -7.492204666137695, -2.064164638519287, -1.561363697052002]",car_horn
100795-3-0-0.wav,10,"[-365.7008972167969, 104.8443603515625, -46.263675689697266, -51.89344024658203, -8.671927452087402, 12.446683883666992, 6.278804302215576, -0.87990403175354, 5.915522575378418, 2.4812612533569336, -4.9080610275268555, -2.470064401626587, 1.5236183404922485]",dog_bark
100795-3-1-0.wav,10,"[-378.5354919433594, 128.78013610839844, -33.28276824951172, -53.95497131347656, -23.449705123901367, 5.114252090454102, -0.3148593306541443, -9.258010864257812, 0.0006655485485680401, 2.633849859237671, 5.419504165649414, 11.823878288269043, 6.449379920959473]",dog_bark
100795-3-1-1.wav,10,"[-391.7068786621094, 126.13129425048828, -37.68802261352539, -50.14217758178711, -21.399885177612305, 7.2588911056518555, 1.0681672096252441, -8.571846961975098, 2.3686814308166504, 4.21402645111084, 5.870212554931641, 10.831098556518555, 4.324265956878662]",dog_bark
100795-3-1-2.wav,10,"[-384.5525817871094, 133.30259704589844, -39.47179412841797, -52.96185302734375, -23.352745056152344, 9.29960823059082, 2.296893835067749, -9.872052192687988, 0.007716701366007328, 1.4289180040359497, 3.053571939468384, 8.675743103027344, 3.406125783920288]",dog_bark
101382-2-0-10.wav,10,"[-383.7881774902344, 112.97847747802734, -81.94371795654297, -23.3523006439209, -22.25899314880371, -15.593164443969727, -30.456035614013672, -17.798337936401367, -27.167049407958984, -22.079879760742188, -14.57620620727539, -16.85216522216797, -7.2730512619018555]",children_playing
