audio,fold,MFCC,target
101729-0-0-1.wav,9,"[-195.52110290527344, 26.811979293823242, -8.284533500671387, 50.67848587036133, -6.161792278289795, 12.51004695892334, 0.24422501027584076, 17.413150787353516, -4.079029560089111, 15.80772876739502, 6.613206386566162, -0.11508484184741974, 7.14365816116333]",air_conditioner
101729-0-0-11.wav,9,"[-244.05104064941406, 41.91783142089844, 10.615985870361328, 46.549560546875, -1.4996291399002075, 5.982838153839111, 6.4945268630981445, 15.00246810913086, -6.396940231323242, 17.49136734008789, 10.222111701965332, -5.383198261260986, 9.664033889770508]",air_conditioner
101729-0-0-12.wav,9,"[-220.17457580566406, 31.489337921142578, 2.583803653717041, 50.11153793334961, -4.938835620880127, 9.615675926208496, 3.1381118297576904, 15.13204288482666, -5.411123275756836, 16.31584930419922, 8.049245834350586, -2.7419676780700684, 8.161506652832031]",air_conditioner
101729-0-0-13.wav,9,"[-203.93885803222656, 26.776081085205078, -4.710317611694336, 52.43133544921875, -5.8842668533325195, 12.034477233886719, 1.343748927116394, 14.836545944213867, -3.7548024654388428, 15.124650001525879, 6.411391735076904, 0.3117847740650177, 6.880653381347656]",air_conditioner
101729-0-0-14.wav,9,"[-227.0493927001953, 37.55916976928711, 0.8899521827697754, 49.612003326416016, -2.580690860748291, 9.521944999694824, 4.495776176452637, 14.053421020507812, -2.7384142875671387, 15.228250503540039, 8.283761024475098, -0.6778225898742676, 6.594557285308838]",air_conditioner
101729-0-0-16.wav,9,"[-262.7308349609375, 54.47768783569336, 15.463287353515625, 40.89860916137695, 2.114720582962036, 3.3890364170074463, 9.524909019470215, 12.558123588562012, -4.501389026641846, 18.166688919067383, 10.797411918640137, -4.762632846832275, 7.614658355712891]",air_conditioner
101729-0-0-17.wav,9,"[-265.7367248535156, 55.56382369995117, 15.934392929077148, 38.954994201660156, 3.0016775131225586, 4.538846015930176, 8.844758987426758, 11.527070999145508, -3.688082456588745, 17.842079162597656, 10.574028015136719, -3.7210540771484375, 6.980473518371582]",air_conditioner
101729-0-0-18.wav,9,"[-268.0232238769531, 55.86886215209961, 16.741634368896484, 37.39851760864258, 2.971238374710083, 3.715059518814087, 9.813480377197266, 11.807263374328613, -5.892518520355225, 18.26259422302246, 12.000297546386719, -4.136527061462402, 8.045197486877441]",air_conditioner
101729-0-0-19.wav,9,"[-269.3602600097656, 57.06121063232422, 16.64881706237793, 37.10187530517578, 3.7513623237609863, 2.8737311363220215, 10.361122131347656, 12.463824272155762, -7.038005352020264, 18.431852340698242, 12.567710876464844, -5.447830677032471, 7.404819965362549]",air_conditioner
101729-0-0-21.wav,9,"[-272.8250732421875, 59.618080139160156, 17.98382568359375, 35.1279182434082, 3.980541229248047, 2.373600482940674, 9.239502906799316, 12.444746017456055, -5.769269943237305, 17.67586898803711, 11.146219253540039, -5.231240272521973, 7.11637020111084]",air_conditioner
101729-0-0-22.wav,9,"[-273.6415710449219, 59.38268280029297, 17.87134552001953, 35.50727081298828, 4.222485065460205, 2.225325107574463, 9.207420349121094, 12.569035530090332, -5.315517902374268, 17.483190536499023, 11.167547225952148, -5.2262187004089355, 6.539057731628418]",air_conditioner
101729-0-0-23.wav,9,"[-268.2820739746094, 53.9926643371582, 16.721364974975586, 38.17787551879883, 2.791670322418213, 1.945871353149414, 9.774635314941406, 13.88187313079834, -6.01940393447876, 18.41887664794922, 11.445582389831543, -6.368016719818115, 7.106332302093506]",air_conditioner
101729-0-0-24.wav,9,"[-265.6719970703125, 52.006103515625, 16.80331802368164, 39.65911865234375, 1.7640197277069092, 2.1353023052215576, 10.066051483154297, 13.686348915100098, -6.883571624755859, 18.72068214416504, 11.662219047546387, -6.516263484954834, 7.8189592361450195]",air_conditioner
101729-0-0-26.wav,9,"[-264.88946533203125, 54.1773681640625, 16.671709060668945, 39.422576904296875, 2.2255828380584717, 1.3046107292175293, 8.779045104980469, 13.24035930633545, -6.322780132293701, 19.166303634643555, 12.047869682312012, -6.255079746246338, 7.8481764793396]",air_conditioner
101729-0-0-28.wav,9,"[-264.2641296386719, 53.49170684814453, 13.559964179992676, 41.311729431152344, 3.5245676040649414, 4.778588771820068, 7.954067707061768, 12.758790016174316, -4.377516746520996, 17.25119400024414, 11.63253116607666, -4.354007244110107, 6.582267761230469]",air_conditioner
101729-0-0-29.wav,9,"[-257.9767150878906, 48.25236511230469, 12.93847370147705, 43.89716720581055, 1.0280420780181885, 6.124505996704102, 7.352372646331787, 12.459689140319824, -4.078522205352783, 17.236597061157227, 11.486924171447754, -3.7674832344055176, 6.9189043045043945]",air_conditioner
101729-0-0-3.wav,9,"[-205.68418884277344, 26.880842208862305, -3.153195858001709, 52.33726119995117, -5.338179111480713, 13.116816520690918, 2.117349147796631, 15.17167854309082, -4.001276016235352, 16.34137535095215, 7.441678524017334, -0.07816838473081589, 8.25713062286377]",air_conditioner
101729-0-0-32.wav,9,"[-248.193359375, 41.3326416015625, 11.578412055969238, 47.2208251953125, -1.0532503128051758, 6.189330101013184, 7.236057758331299, 13.253170013427734, -5.726131439208984, 17.32931137084961, 10.757952690124512, -4.1125946044921875, 7.549742221832275]",air_conditioner
101729-0-0-33.wav,9,"[-249.82923889160156, 41.532962799072266, 11.014883041381836, 46.397300720214844, 0.11690779775381088, 5.771022796630859, 6.694188594818115, 13.407269477844238, -5.4236297607421875, 17.575359344482422, 11.242003440856934, -3.981508255004883, 6.957381725311279]",air_conditioner
101729-0-0-36.wav,9,"[-251.49208068847656, 46.299720764160156, 11.167903900146484, 45.195865631103516, -0.2286672443151474, 7.251889228820801, 6.833374500274658, 12.949352264404297, -3.937906265258789, 16.248397827148438, 11.59461498260498, -2.7685658931732178, 6.582826614379883]",air_conditioner
101729-0-0-37.wav,9,"[-251.0196990966797, 46.54629898071289, 12.057062149047852, 44.57674789428711, -0.4714149832725525, 8.306100845336914, 5.7799272537231445, 13.03972053527832, -2.963911771774292, 15.699540138244629, 10.966389656066895, -1.7652438879013062, 5.752432823181152]",air_conditioner
101729-0-0-38.wav,9,"[-248.4202423095703, 44.02447509765625, 10.954133987426758, 45.873207092285156, -1.5117998123168945, 7.011578559875488, 4.989956855773926, 13.318528175354004, -4.118317604064941, 16.524723052978516, 11.034035682678223, -2.5720090866088867, 6.240959167480469]",air_conditioner
101729-0-0-39.wav,9,"[-244.52880859375, 40.26923751831055, 9.221794128417969, 47.531803131103516, -2.7189931869506836, 7.333575248718262, 5.324550628662109, 14.0264892578125, -4.669709205627441, 15.854251861572266, 10.246268272399902, -2.9010748863220215, 6.37741756439209]",air_conditioner
101729-0-0-4.wav,9,"[-210.26490783691406, 29.494556427001953, -3.042975902557373, 51.16588592529297, -5.930611610412598, 11.77258586883545, 2.2874155044555664, 14.266959190368652, -3.7370903491973877, 15.781001091003418, 7.759768486022949, 0.07576815783977509, 7.568553447723389]",air_conditioner
101729-0-0-40.wav,9,"[-243.9793243408203, 39.163700103759766, 8.384636878967285, 48.243927001953125, -3.110168933868408, 8.134716987609863, 5.350286483764648, 13.859527587890625, -4.183144569396973, 14.895547866821289, 9.63405990600586, -2.1996426582336426, 6.492773532867432]",air_conditioner
101729-0-0-6.wav,9,"[-235.38514709472656, 39.629024505615234, 8.361837387084961, 48.178802490234375, -3.9129176139831543, 8.193331718444824, 5.155564308166504, 15.035662651062012, -4.952094554901123, 16.78217315673828, 9.826539993286133, -3.363544464111328, 8.365883827209473]",air_conditioner
101729-0-0-9.wav,9,"[-243.4575653076172, 44.32387161254883, 7.702699184417725, 45.86675262451172, 0.5384942293167114, 4.804021835327148, 4.899831771850586, 14.039240837097168, -5.225343227386475, 16.489961624145508, 9.920670509338379, -2.4108073711395264, 8.806670188903809]",air_conditioner
103249-5-0-0.wav,9,"[-407.2126770019531, 201.97291564941406, -30.804203033447266, 22.232864379882812, 1.2584470510482788, 16.778669357299805, 7.61633825302124, 16.97770118713379, 10.076784133911133, 12.52492618560791, 16.19854164123535, 6.291965484619141, 5.553600311279297]",engine_idling
103249-5-0-1.wav,9,"[-408.14654541015625, 202.634765625, -32.81447982788086, 22.67115020751953, 0.6162314414978027, 17.499156951904297, 6.954383850097656, 16.135971069335938, 9.115290641784668, 12.295340538024902, 15.562994956970215, 5.82283878326416, 5.508589267730713]",engine_idling
103249-5-0-10.wav,9,"[-408.25189208984375, 201.67294311523438, -32.30917739868164, 21.394163131713867, 2.319286823272705, 13.842541694641113, 8.454447746276855, 16.465381622314453, 10.108328819274902, 11.342506408691406, 13.324406623840332, 4.236424922943115, 6.195313930511475]",engine_idling
103249-5-0-11.wav,9,"[-408.89813232421875, 203.11891174316406, -35.667686462402344, 24.84758186340332, -0.5996910929679871, 16.69275665283203, 6.654827117919922, 17.42717170715332, 8.020127296447754, 11.98822021484375, 12.48388957977295, 4.667379379272461, 5.535465717315674]",engine_idling
103249-5-0-12.wav,9,"[-407.2855224609375, 203.5791015625, -36.145599365234375, 23.705238342285156, 0.004846036434173584, 16.009275436401367, 7.248446464538574, 16.5941219329834, 8.38821792602539, 11.929333686828613, 13.489480972290039, 4.242225170135498, 5.146914005279541]",engine_idling
103249-5-0-13.wav,9,"[-407.1660461425781, 203.11167907714844, -34.676902770996094, 22.375946044921875, 0.38417041301727295, 14.838866233825684, 7.670742988586426, 16.516016006469727, 9.058622360229492, 11.109885215759277, 13.288044929504395, 3.57515287399292, 4.809719562530518]",engine_idling
103249-5-0-14.wav,9,"[-408.3116760253906, 203.19569396972656, -33.82078552246094, 22.997966766357422, -0.3917706608772278, 15.22007942199707, 7.225229263305664, 17.34121322631836, 9.302888870239258, 10.744599342346191, 12.429976463317871, 3.6238529682159424, 5.259613990783691]",engine_idling
103249-5-0-15.wav,9,"[-399.0266418457031, 194.19483947753906, -26.30753517150879, 19.460023880004883, 4.6312642097473145, 12.889887809753418, 11.822823524475098, 14.789670944213867, 12.158822059631348, 11.001041412353516, 14.323707580566406, 4.734380722045898, 5.714484214782715]",engine_idling
103249-5-0-16.wav,9,"[-393.8811950683594, 192.619384765625, -27.677003860473633, 24.061565399169922, 3.7309563159942627, 14.678506851196289, 12.737166404724121, 15.992982864379883, 12.716110229492188, 11.69538402557373, 15.477703094482422, 5.836573600769043, 7.505537509918213]",engine_idling
103249-5-0-17.wav,9,"[-396.61865234375, 197.56752014160156, -33.41367721557617, 27.717334747314453, -0.24912714958190918, 16.60309410095215, 9.455090522766113, 17.67357635498047, 11.534442901611328, 12.128999710083008, 14.279078483581543, 5.326536178588867, 8.160322189331055]",engine_idling
103249-5-0-18.wav,9,"[-395.80633544921875, 198.0340118408203, -33.393890380859375, 27.609771728515625, -2.523214340209961, 17.779870986938477, 5.891386985778809, 17.668331146240234, 9.703880310058594, 13.267970085144043, 12.877649307250977, 4.7288923263549805, 7.0449419021606445]",engine_idling
103249-5-0-19.wav,9,"[-393.29559326171875, 196.3089599609375, -31.76123809814453, 27.986242294311523, -3.193188428878784, 18.507041931152344, 5.360899925231934, 17.757888793945312, 9.051541328430176, 13.345834732055664, 12.544463157653809, 5.150099754333496, 7.5127058029174805]",engine_idling
103249-5-0-2.wav,9,"[-414.4894104003906, 203.64329528808594, -30.970277786254883, 22.975955963134766, 1.6060011386871338, 14.952341079711914, 7.956215858459473, 15.559321403503418, 9.78357982635498, 11.683455467224121, 15.518075942993164, 5.949944972991943, 5.4246697425842285]",engine_idling
103249-5-0-3.wav,9,"[-418.7968444824219, 205.55154418945312, -30.182619094848633, 24.154863357543945, 1.268875002861023, 12.927366256713867, 7.56580114364624, 17.113088607788086, 11.040843963623047, 12.055930137634277, 15.020062446594238, 5.05588960647583, 4.767441749572754]",engine_idling
103249-5-0-4.wav,9,"[-412.6112365722656, 202.48985290527344, -29.793996810913086, 25.21790313720703, -1.0071252584457397, 13.432832717895508, 6.353188514709473, 18.63458824157715, 11.221830368041992, 12.865302085876465, 14.176743507385254, 3.3454997539520264, 4.316319942474365]",engine_idling
103249-5-0-5.wav,9,"[-410.8658447265625, 202.90817260742188, -30.94999122619629, 25.937545776367188, -1.6279875040054321, 15.579452514648438, 5.312312126159668, 18.162899017333984, 10.015973091125488, 13.616862297058105, 14.42183780670166, 3.6226754188537598, 4.011317729949951]",engine_idling
103249-5-0-6.wav,9,"[-403.11517333984375, 203.6527099609375, -31.43482780456543, 25.481971740722656, 1.1525750160217285, 15.439484596252441, 7.550272464752197, 16.204679489135742, 9.896294593811035, 12.900153160095215, 15.665016174316406, 4.35565185546875, 4.869179725646973]",engine_idling
103249-5-0-7.wav,9,"[-399.7897644042969, 204.7063446044922, -33.03437042236328, 26.306838989257812, 2.0623934268951416, 15.582435607910156, 8.202705383300781, 16.171249389648438, 10.651201248168945, 13.369155883789062, 15.684473991394043, 4.280886173248291, 5.503330707550049]",engine_idling
103249-5-0-8.wav,9,"[-405.6342468261719, 206.3181610107422, -32.909908294677734, 25.211915969848633, 0.6916753649711609, 15.800763130187988, 8.055229187011719, 16.36429786682129, 10.598055839538574, 13.591414451599121, 14.903656959533691, 3.937584638595581, 5.586573600769043]",engine_idling
103249-5-0-9.wav,9,"[-407.20281982421875, 204.48699951171875, -31.633106231689453, 22.102087020874023, 1.3511930704116821, 13.978365898132324, 8.784523963928223, 16.33154296875, 10.603130340576172, 12.270895957946777, 13.97596263885498, 4.0782246589660645, 6.041851997375488]",engine_idling
105029-7-0-0.wav,9,"[-226.32559204101562, 81.8483657836914, -48.41291809082031, 37.64723205566406, -12.137765884399414, 8.058845520019531, -4.497612953186035, 15.223304748535156, -1.9628961086273193, 10.5317964553833, -10.717011451721191, 4.113654136657715, -1.682783842086792]",jackhammer
105029-7-0-1.wav,9,"[-217.37551879882812, 81.3409423828125, -47.38964080810547, 35.915645599365234, -14.953045845031738, 3.797156572341919, -6.263787746429443, 14.487093925476074, 0.5250687599182129, 12.198076248168945, -10.65214729309082, 4.678274154663086, -2.0215396881103516]",jackhammer
105029-7-0-2.wav,9,"[-214.35057067871094, 81.75444030761719, -47.67206573486328, 34.430484771728516, -15.049545288085938, 2.297332286834717, -4.980385780334473, 15.418498039245605, 1.1839848756790161, 12.057129859924316, -10.691624641418457, 4.908759117126465, -2.08978533744812]",jackhammer
105029-7-0-3.wav,9,"[-209.64833068847656, 80.84725189208984, -47.882965087890625, 34.022701263427734, -15.68440055847168, 2.639538288116455, -5.949207305908203, 16.262386322021484, 0.6035969257354736, 12.173587799072266, -10.4049072265625, 4.183818817138672, -1.3542835712432861]",jackhammer
105029-7-0-4.wav,9,"[-208.1442413330078, 80.18187713623047, -48.315635681152344, 33.422916412353516, -16.026485443115234, 3.009483575820923, -6.479413032531738, 17.52692222595215, 0.43232280015945435, 12.971650123596191, -10.086808204650879, 3.7750110626220703, -1.3839315176010132]",jackhammer
105029-7-0-5.wav,9,"[-206.64044189453125, 80.4080581665039, -49.09584426879883, 33.65901565551758, -16.87948989868164, 3.333202362060547, -6.854783058166504, 17.98898696899414, 0.27370980381965637, 12.759978294372559, -10.17794418334961, 3.306222438812256, -1.6234229803085327]",jackhammer
105029-7-0-6.wav,9,"[-227.85801696777344, 84.74269104003906, -47.825435638427734, 36.31591796875, -15.089492797851562, 6.129049301147461, -5.833252429962158, 17.938705444335938, -1.6251691579818726, 10.625993728637695, -9.010181427001953, 2.834552526473999, -1.0819517374038696]",jackhammer
105029-7-1-0.wav,9,"[-186.86148071289062, 59.9759521484375, -62.45960235595703, 40.982295989990234, -10.545161247253418, 15.365290641784668, -5.7250847816467285, 16.560447692871094, -9.155461311340332, 4.262686729431152, -10.03153133392334, 7.229487895965576, 3.534528970718384]",jackhammer
105029-7-1-1.wav,9,"[-159.8587188720703, 53.3326530456543, -64.83840942382812, 38.24834442138672, -12.610081672668457, 15.260422706604004, -9.894686698913574, 17.06122398376465, -11.363874435424805, 3.7105302810668945, -9.701019287109375, 7.352030277252197, 4.626521587371826]",jackhammer
105029-7-1-10.wav,9,"[-171.53404235839844, 62.314666748046875, -61.72796630859375, 37.40229415893555, -15.524456977844238, 21.200407028198242, -11.907000541687012, 12.981027603149414, -5.415644645690918, 7.8375444412231445, -7.477122783660889, 9.222358703613281, 2.8243696689605713]",jackhammer
105029-7-1-11.wav,9,"[-168.68191528320312, 62.07460403442383, -61.974693298339844, 38.26200485229492, -14.548027038574219, 24.244258880615234, -9.888838768005371, 14.295858383178711, -6.187076091766357, 5.9889302253723145, -7.5167460441589355, 10.472522735595703, 5.148547172546387]",jackhammer
105029-7-1-12.wav,9,"[-164.56536865234375, 60.92804718017578, -64.9832763671875, 38.59941101074219, -13.658016204833984, 24.481731414794922, -7.28904390335083, 15.066865921020508, -9.797080039978027, 3.7911245822906494, -5.532121658325195, 12.180289268493652, 6.986236095428467]",jackhammer
105029-7-1-13.wav,9,"[-164.46734619140625, 61.05647659301758, -67.38433837890625, 39.45038604736328, -13.974064826965332, 23.71880340576172, -6.811915397644043, 15.049391746520996, -10.955428123474121, 3.665839672088623, -4.656683921813965, 13.022095680236816, 7.046439170837402]",jackhammer
105029-7-1-2.wav,9,"[-150.8497772216797, 51.688392639160156, -66.80448150634766, 38.57938766479492, -15.181947708129883, 16.827529907226562, -12.71140193939209, 14.786249160766602, -10.722624778747559, 5.528704643249512, -8.36878490447998, 8.726456642150879, 4.201581954956055]",jackhammer
105029-7-1-3.wav,9,"[-149.8732147216797, 50.40925598144531, -68.18524932861328, 39.145687103271484, -15.677983283996582, 17.140710830688477, -11.708983421325684, 12.779986381530762, -9.171802520751953, 6.9726786613464355, -7.663066864013672, 10.058136940002441, 6.750090599060059]",jackhammer
105029-7-1-4.wav,9,"[-151.60987854003906, 49.057369232177734, -68.85535430908203, 39.8463249206543, -15.546769142150879, 17.55631446838379, -10.980741500854492, 12.354340553283691, -8.450010299682617, 6.968145847320557, -7.6054582595825195, 8.50422191619873, 8.75862979888916]",jackhammer
105029-7-1-5.wav,9,"[-153.23895263671875, 49.648719787597656, -66.95636749267578, 38.727989196777344, -16.977619171142578, 17.711206436157227, -10.281064987182617, 13.207660675048828, -8.800480842590332, 5.891704559326172, -7.665010929107666, 6.831007957458496, 9.520421028137207]",jackhammer
105029-7-1-6.wav,9,"[-157.51034545898438, 53.088932037353516, -64.32516479492188, 35.99385070800781, -16.603771209716797, 17.280834197998047, -9.985962867736816, 13.665871620178223, -9.397706985473633, 6.136554718017578, -7.749634265899658, 7.606864929199219, 9.652259826660156]",jackhammer
105029-7-1-7.wav,9,"[-159.54791259765625, 55.004207611083984, -63.29719924926758, 34.88053512573242, -15.404729843139648, 18.17353630065918, -10.304034233093262, 14.346790313720703, -8.936300277709961, 6.352426052093506, -8.401422500610352, 9.00516414642334, 9.580567359924316]",jackhammer
105029-7-1-8.wav,9,"[-162.65928649902344, 57.0362663269043, -63.26148223876953, 35.315834045410156, -15.770829200744629, 18.79203224182129, -11.453568458557129, 14.569788932800293, -8.141237258911133, 6.342909336090088, -8.061370849609375, 9.223155975341797, 7.348967552185059]",jackhammer
105029-7-1-9.wav,9,"[-168.00680541992188, 60.160614013671875, -62.878963470458984, 36.392364501953125, -16.025588989257812, 19.023500442504883, -12.443659782409668, 13.538619041442871, -6.956910133361816, 7.296379566192627, -7.5078887939453125, 9.043115615844727, 3.0654053688049316]",jackhammer
105029-7-2-0.wav,9,"[-171.8713836669922, 57.733253479003906, -58.342403411865234, 36.334720611572266, -13.53423023223877, 9.886503219604492, -9.675938606262207, 23.542314529418945, -0.23664820194244385, 8.475584983825684, -14.411417007446289, 2.101351022720337, 2.352201461791992]",jackhammer
105029-7-2-1.wav,9,"[-161.71693420410156, 50.56351852416992, -61.33913040161133, 34.152931213378906, -13.4213228225708, 9.827037811279297, -9.73237133026123, 25.743486404418945, -1.8070652484893799, 9.515021324157715, -14.404536247253418, 3.1258060932159424, 2.5815844535827637]",jackhammer
105029-7-2-10.wav,9,"[-175.02003479003906, 68.86134338378906, -69.09556579589844, 28.18979835510254, -17.452804565429688, 16.40052604675293, 4.806967735290527, 22.716049194335938, -8.839618682861328, 1.641403079032898, -14.767794609069824, 9.372296333312988, -5.087300777435303]",jackhammer
